nom,prénom,email,département,naissance,visites,dépenses
Gilles,Audrey,agilles@voila.fr,56,2005-01-06,11,904.9
Maillot,Paul,pmaillot@gmail.com,93,1970-08-17,148,15032.75
Rodrigues,Martine,mrodrigues1@tiscali.fr,17,1993-09-14,98,480.7
Lenoir,Xavier,xlenoir@sfr.fr,36,1962-03-15,94,1972.56
Mathieu,Agnès,amathieu1@wanadoo.fr,84,1994-12-15,110,1992.68
Leclercq,Charles,cleclercq@yahoo.fr,53,1964-03-20,108,11573.06
Goncalves,Luce,lgoncalves1@free.fr,79,2003-12-29,91,1774.73
Buisson,Maggie,mbuisson@bouygtel.fr,43,1994-04-13,117,8094.48
Jacquet,Frédéric,fjacquet@laposte.net,59,2003-12-30,141,11510.46
Lecomte,Raymond,rlecomte@voila.fr,32,1967-11-03,53,3477.06
Lopez,Jeanne,jlopez@voila.fr,85,1970-04-17,132,1522.62
Clerc,Élise,eclerc@gmail.com,78,1940-11-14,123,15431.22
Aubry,Brigitte,baubry@voila.fr,53,1940-02-17,32,2061.86
Blanchet,Frédérique,fblanchet@club-internet.fr,72,1943-03-19,61,8110.4
Fournier,Aimé,afournier1@hotmail.fr,84,1944-10-25,54,4293.93
Peron,Anastasie,aperon2@free.fr,70,2000-12-21,121,3796.38
Camus,Martine,mcamus1@orange.fr,29,1990-12-13,64,2802.27
Raymond,André,araymond1@free.fr,05,1947-04-12,113,7416.59
Denis,Noémi,ndenis@club-internet.fr,2A,1948-03-05,34,5028.35
Bigot,Gilbert,gbigot@free.fr,38,2001-12-11,53,6907.83
Peltier,Adélaïde,apeltier1@dbmail.com,19,1973-10-01,117,17514.08
Guerin,Capucine,cguerin@tiscali.fr,31,1977-06-14,57,2032.87
Legros,Thierry,tlegros@ifrance.com,40,1990-05-05,42,2124.18
Delahaye,Agathe,adelahaye1@tele2.fr,69,1955-05-04,57,7565.0
Leclercq,Constance,cleclercq@live.com,35,1974-09-02,33,4803.58
Le Gall,Bernadette,ble gall@tiscali.fr,66,1952-03-05,114,2509.18
Brunel,Eugène,ebrunel@dbmail.com,74,1996-03-29,108,12940.3
Pierre,Alfred,apierre@bouygtel.fr,86,1968-08-05,72,7242.87
Pons,Agathe,apons@tiscali.fr,50,1997-01-07,13,1964.05
Munoz,Chantal,cmunoz@ifrance.com,43,1987-01-06,2,4.33
Marchand,Roland,rmarchand@bouygtel.fr,73,1993-08-11,58,8046.81
David,Joséphine,jdavid1@ifrance.com,48,1996-03-27,56,2171.82
Dias,Jacqueline,jdias@club-internet.fr,09,1969-11-14,10,1065.02
Raynaud,Gilbert,graynaud@tiscali.fr,04,1993-06-20,6,147.65
Boutin,Martine,mboutin1@laposte.net,14,2001-11-11,143,6932.41
Gallet,Bertrand,bgallet@wanadoo.fr,49,1993-04-13,41,2828.0
Pascal,Céline,cpascal@yahoo.fr,77,1952-07-09,37,1218.76
Ribeiro,Frédéric,fribeiro@orange.fr,77,1952-11-13,48,2594.65
Petit,Roland,rpetit@noos.fr,42,1959-09-11,123,9598.67
Traore,Marianne,mtraore@dbmail.com,51,1965-02-27,85,10937.69
Masson,Noémi,nmasson1@wanadoo.fr,07,1976-06-30,102,14236.09
Diaz,Michel,mdiaz1@wanadoo.fr,63,1987-04-30,13,1482.24
Alexandre,Susan,salexandre@tele2.fr,972,1991-01-07,99,1916.69
Rodrigues,Richard,rrodrigues@free.fr,43,2003-03-16,111,9841.49
Buisson,Odette,obuisson@ifrance.com,81,1941-05-12,112,2428.43
Paul,Bertrand,bpaul1@tiscali.fr,86,1956-01-03,140,7660.36
Gonzalez,Marthe,mgonzalez@laposte.net,67,1972-04-30,128,14004.1
Maillet,Agnès,amaillet@ifrance.com,49,1981-04-01,5,473.5
Francois,Caroline,cfrancois@free.fr,03,1947-03-26,43,4085.74
Simon,Roger,rsimon@dbmail.com,976,1987-06-24,97,2064.84
Mendes,Marguerite,mmendes2@laposte.net,82,1998-12-17,7,94.47
Delannoy,Caroline,cdelannoy@free.fr,55,1968-12-13,93,7036.13
Leclerc,Robert,rleclerc@tiscali.fr,72,1960-12-20,92,5246.4
Gimenez,Margaret,mgimenez1@orange.fr,11,1985-02-11,113,5043.24
Cohen,Thibaut,tcohen@free.fr,47,1951-10-21,11,210.38
Marechal,Julie,jmarechal1@dbmail.com,974,1964-01-05,130,11554.52
Mary,Louise,lmary@live.com,974,1967-07-19,14,1465.85
Evrard,Josette,jevrard@bouygtel.fr,80,1960-08-18,97,11007.01
Leconte,Colette,cleconte@live.com,971,1973-03-13,116,6498.86
Merle,Suzanne,smerle@laposte.net,974,1981-02-13,78,8454.55
Hoareau,Denis,dhoareau@ifrance.com,51,2005-05-19,71,8953.83
Dias,Thibaut,tdias@orange.fr,973,1972-10-26,46,2257.66
Bonnin,René,rbonnin@bouygtel.fr,75,1981-01-26,109,12936.91
Pelletier,Alix,apelletier@voila.fr,23,1940-03-09,26,3222.48
Charpentier,Renée,rcharpentier@club-internet.fr,73,1958-08-03,145,11939.79
Benard,Sébastien,sbenard@free.fr,63,2005-03-29,99,308.64
Bourdon,Adélaïde,abourdon@tele2.fr,41,1961-05-23,14,1911.4
Rousseau,Joséphine,jrousseau@voila.fr,87,1952-10-10,37,2510.2
Voisin,Arnaude,avoisin@ifrance.com,2B,1973-06-01,144,11283.01
Gaudin,Lucy,lgaudin@live.com,16,1986-08-16,31,1335.36
Denis,Danielle,ddenis@dbmail.com,37,2003-03-30,140,9586.33
Jacques,Émile,ejacques@sfr.fr,48,1973-08-25,14,647.59
Rolland,Anaïs,arolland2@gmail.com,77,1996-11-02,140,11961.1
Lemoine,Maurice,mlemoine@gmail.com,84,1948-03-06,22,3268.82
Grenier,Laurence,lgrenier1@wanadoo.fr,73,1995-02-06,127,14738.93
Joseph,Aimé,ajoseph@ifrance.com,38,1993-02-02,65,499.01
Colin,Christelle,ccolin@noos.fr,54,1964-05-22,22,2535.28
Mendes,Geneviève,gmendes@tele2.fr,05,1990-05-01,88,10501.94
Briand,Patrick,pbriand@bouygtel.fr,26,1984-10-20,90,1638.82
Martins,Renée,rmartins@orange.fr,30,1980-11-08,135,10279.68
Bigot,Emmanuel,ebigot1@laposte.net,14,1950-09-09,7,989.78
Hoarau,Tristan,thoarau@noos.fr,83,1979-11-16,113,7847.08
Mahe,Benjamin,bmahe@club-internet.fr,62,1948-07-12,118,5939.61
Gaudin,Marcelle,mgaudin@ifrance.com,71,1966-10-17,74,6545.85
Dubois,Éric,edubois@bouygtel.fr,79,1967-08-13,23,2943.77
Menard,Madeleine,mmenard1@ifrance.com,46,2002-07-23,7,603.97
Barbe,Laurent,lbarbe1@gmail.com,60,2001-03-03,94,13442.24
Vallet,Valérie,vvallet@gmail.com,29,1989-05-06,38,1988.61
Joseph,Georges,gjoseph@ifrance.com,63,1984-02-14,54,4179.99
Masse,Sébastien,smasse1@wanadoo.fr,971,2002-04-28,67,1099.91
Becker,Margaux,mbecker@hotmail.fr,04,1990-01-07,33,989.38
Bodin,André,abodin@voila.fr,66,1984-06-04,142,19842.84
Mace,Isaac,imace@free.fr,72,1973-03-20,116,11939.93
Meyer,Arnaude,ameyer1@gmail.com,73,2005-08-02,81,4961.36
Robert,Robert,rrobert@noos.fr,31,1968-04-23,34,914.6
Aubry,Margot,maubry@hotmail.fr,23,1987-06-06,38,2467.71
Grondin,Paul,pgrondin@wanadoo.fr,32,1983-02-02,115,8469.65
Roy,Émile,eroy1@noos.fr,90,1973-11-15,126,5526.33
Mahe,Jacqueline,jmahe@bouygtel.fr,2B,1995-03-04,91,4968.48
Diaz,Marcelle,mdiaz@free.fr,94,1944-12-11,130,1287.02
Teixeira,Philippe,pteixeira@bouygtel.fr,54,1955-06-16,97,5391.37
Bodin,Émile,ebodin@tiscali.fr,84,1986-09-11,115,1309.48
Michel,Paulette,pmichel@bouygtel.fr,66,1947-02-16,98,9415.89
Peltier,Théophile,tpeltier1@live.com,74,1943-02-15,3,388.41
Bodin,Stéphane,sbodin@free.fr,973,2004-11-22,19,217.99
Lebreton,Gabrielle,glebreton@tiscali.fr,85,1999-07-01,50,5130.24
Brunet,Éléonore,ebrunet@hotmail.fr,01,1956-12-10,21,3090.09
Bruneau,Claudine,cbruneau1@sfr.fr,75,1976-04-04,87,10508.95
Torres,Aurore,atorres1@tiscali.fr,84,1987-12-08,47,6865.29
Leduc,Adèle,aleduc2@noos.fr,71,1960-08-05,33,1573.83
Descamps,Adèle,adescamps@orange.fr,15,1945-09-03,138,10342.7
Joly,Hortense,hjoly@gmail.com,83,2005-11-19,102,1823.53
Leger,Brigitte,bleger@free.fr,90,2003-02-05,59,2288.57
Fernandez,Jérôme,jfernandez@laposte.net,89,1954-08-25,112,13820.16
Lacroix,Léon,llacroix@free.fr,87,1956-05-31,26,827.09
Vincent,Thérèse,tvincent@free.fr,79,1940-10-10,41,1488.65
Bourdon,Gilbert,gbourdon@wanadoo.fr,26,2002-11-29,132,13942.75
Chauvin,Constance,cchauvin@yahoo.fr,32,1964-07-20,100,14894.55
Roux,Charlotte,croux@hotmail.fr,973,1999-10-03,133,18311.0
Martins,Luc,lmartins@wanadoo.fr,04,1973-09-29,8,443.57
Mace,Aimé,amace2@hotmail.fr,59,1943-02-08,13,93.78
Auger,Victoire,vauger@live.com,54,1951-12-29,140,19311.34
Valentin,Auguste,avalentin@hotmail.fr,63,1993-12-16,91,9980.84
Descamps,Stéphanie,sdescamps@voila.fr,14,1995-02-11,4,124.42
Launay,Madeleine,mlaunay@sfr.fr,45,1958-05-21,40,4022.32
Techer,Jeanne,jtecher@orange.fr,48,1990-06-07,148,15529.13
Letellier,Julie,jletellier1@tele2.fr,49,1966-01-21,17,733.9
Guillot,Richard,rguillot@laposte.net,63,1950-12-01,19,751.67
Moreau,Jean,jmoreau2@hotmail.fr,53,2003-02-27,96,1462.01
Gaillard,Antoine,agaillard@orange.fr,30,1974-11-09,21,1061.17
Roy,Constance,croy1@orange.fr,30,1941-10-10,62,2847.47
Evrard,Arthur,aevrard1@ifrance.com,91,1953-11-26,46,2203.01
Didier,Nath,ndidier@free.fr,28,1979-02-14,111,15605.06
Ribeiro,Émilie,eribeiro1@tele2.fr,33,1981-01-22,49,7213.83
Clerc,Corinne,cclerc@noos.fr,85,1955-01-10,97,12712.15
Marie,Claire,cmarie@dbmail.com,57,1982-05-13,16,257.22
Millet,Alexandre,amillet2@laposte.net,71,1988-09-19,21,778.45
Merle,Céline,cmerle@live.com,39,1958-02-02,135,13317.73
Couturier,Emmanuelle,ecouturier1@yahoo.fr,78,1968-11-22,12,1434.64
Munoz,Arthur,amunoz2@tele2.fr,03,2004-01-01,6,103.68
Buisson,Thomas,tbuisson1@club-internet.fr,12,1991-06-26,127,8967.3
David,Nicole,ndavid@yahoo.fr,37,1972-10-04,21,2121.21
Brunel,Hortense,hbrunel@orange.fr,92,1990-02-13,35,5107.2
Lefevre,Georges,glefevre@yahoo.fr,19,1998-12-09,98,12720.76
Lacombe,Marthe,mlacombe@ifrance.com,63,1967-05-22,108,11311.37
Maillard,Christiane,cmaillard@gmail.com,73,1964-12-07,100,3552.46
Lebon,Michelle,mlebon@wanadoo.fr,27,1995-07-22,4,578.9
Bernard,Marguerite,mbernard1@gmail.com,971,1942-05-23,60,2349.78
Bertrand,Cécile,cbertrand@voila.fr,95,1970-10-26,92,13552.27
Chauveau,Isaac,ichauveau@free.fr,27,1951-10-20,78,7773.54
Valentin,Daniel,dvalentin@laposte.net,69,1977-11-09,107,12688.15
Jacques,Anastasie,ajacques2@ifrance.com,2B,1976-02-12,54,4669.75
Riviere,Paul,priviere@club-internet.fr,79,1996-01-29,110,10239.62
Ollivier,Adrienne,aollivier1@wanadoo.fr,80,1962-03-14,137,13465.72
Lemaitre,Victor,vlemaitre@hotmail.fr,39,1994-08-17,39,5687.16
Masson,Odette,omasson@laposte.net,04,1975-10-25,56,4247.45
Klein,Nathalie,nklein1@free.fr,69,1973-05-28,90,13327.86
Brun,Louis,lbrun@noos.fr,19,1965-12-20,138,7832.95
Launay,Andrée,alaunay@laposte.net,976,1980-08-07,10,30.29
Couturier,Noël,ncouturier2@laposte.net,39,1998-08-01,2,271.21
Guerin,Alfred,aguerin1@ifrance.com,64,1966-12-23,130,16820.26
Barbier,Christiane,cbarbier@voila.fr,40,1964-01-03,130,19585.12
Pons,Éléonore,epons2@tiscali.fr,81,1983-08-19,138,20545.02
Gosselin,Daniel,dgosselin@voila.fr,31,1954-07-25,84,6232.19
Caron,Lucie,lcaron@club-internet.fr,50,1991-06-15,67,7648.97
Collin,Lucas,lcollin@voila.fr,89,1942-07-03,43,2500.0
Lambert,Colette,clambert@wanadoo.fr,29,2001-09-29,10,603.15
Neveu,Nath,nneveu@dbmail.com,32,1996-09-26,108,2406.81
Besson,Margaud,mbesson@club-internet.fr,64,2000-09-08,104,7112.43
Leroy,Matthieu,mleroy@hotmail.fr,58,1966-08-19,151,21125.57
Bigot,Aimée,abigot1@tiscali.fr,28,1980-12-09,111,14238.82
Ferrand,Marianne,mferrand1@bouygtel.fr,48,1993-04-07,60,2306.26
Marion,Sébastien,smarion@noos.fr,65,1999-03-06,4,318.58
Mercier,Élise,emercier@ifrance.com,40,1945-12-26,4,120.1
Costa,Simone,scosta@bouygtel.fr,49,1975-08-02,65,7408.41
Da Costa,Adrien,ada costa2@orange.fr,93,1990-05-06,8,471.97
Ledoux,Valérie,vledoux@tele2.fr,58,1975-10-18,128,6052.17
Laporte,Madeleine,mlaporte1@laposte.net,30,1981-12-05,23,2148.09
Moreno,Océane,omoreno@dbmail.com,14,1980-12-05,110,6693.16
Lopes,Jacqueline,jlopes@gmail.com,22,1967-09-22,64,7944.98
Boulanger,Thibaut,tboulanger@gmail.com,21,1971-01-21,109,2023.46
Clement,Louis,lclement@wanadoo.fr,75,1961-10-09,93,4831.23
Leger,Nicolas,nleger@live.com,16,1944-06-26,45,6462.96
Mercier,Henri,hmercier@bouygtel.fr,974,1985-01-18,100,14773.01
Diaz,Brigitte,bdiaz@hotmail.fr,41,1985-12-12,48,5039.84
Hernandez,Maggie,mhernandez@bouygtel.fr,41,1961-11-14,63,504.78
Rey,Jacques,jrey1@sfr.fr,95,1948-11-03,32,419.84
Lebrun,Emmanuelle,elebrun@club-internet.fr,78,1950-05-06,65,1673.54
Hamel,Émilie,ehamel@live.com,24,1950-06-03,32,4500.0
Mercier,Richard,rmercier@hotmail.fr,24,2003-09-07,52,2538.76
Becker,Michelle,mbecker2@tele2.fr,90,1998-07-20,99,814.38
Jean,Diane,djean@orange.fr,04,1963-03-06,30,1911.02
Antoine,Richard,rantoine@orange.fr,972,1948-07-20,148,4092.66
Chauvet,Julie,jchauvet@ifrance.com,03,1974-08-29,14,1111.9
Le Gall,Marie,mle gall1@club-internet.fr,972,1968-06-29,85,7790.15
Francois,Luce,lfrancois@club-internet.fr,23,1945-11-25,144,16272.09
Barbier,Luce,lbarbier@live.com,35,1948-04-27,139,9495.65
Leduc,Henriette,hleduc@laposte.net,83,1941-12-03,146,10529.89
Bodin,Adèle,abodin@tiscali.fr,973,1980-09-30,137,10597.43
Mendes,Valentine,vmendes1@tiscali.fr,89,1942-07-26,148,3514.01
Cohen,Madeleine,mcohen1@tiscali.fr,30,1979-12-09,60,2057.15
Lamy,Éléonore,elamy@orange.fr,06,1963-07-01,132,2073.91
Dos Santos,Madeleine,mdos santos2@laposte.net,91,1971-07-04,39,4399.6
Delaunay,Olivier,odelaunay@laposte.net,54,2001-01-01,28,3443.13
Coste,Roland,rcoste1@sfr.fr,18,1983-04-13,2,71.12
Rodriguez,Alexandre,arodriguez1@live.com,09,2004-08-19,141,16902.05
Dupuy,Emmanuel,edupuy@yahoo.fr,93,1945-09-03,66,2305.45
Nicolas,Astrid,anicolas1@live.com,60,1960-09-04,119,2891.89
Dumas,Raymond,rdumas@bouygtel.fr,87,1965-04-25,109,10428.04
Seguin,Brigitte,bseguin@dbmail.com,52,1945-05-22,17,1286.61
Munoz,Céline,cmunoz@tele2.fr,25,1958-10-06,28,3345.04
Renault,daisy,drenault@live.com,37,2000-08-06,87,9869.14
Michel,Alexandre,amichel2@live.com,47,1945-09-29,101,14715.53
Vallet,daisy,dvallet@ifrance.com,73,1954-09-25,55,6232.55
Perret,daisy,dperret@orange.fr,10,1988-02-07,44,150.77
Muller,Alphonse,amuller@orange.fr,54,1950-05-03,126,18667.82
Rey,Alexandrie,arey1@orange.fr,31,2000-08-05,81,2934.36
Gay,Michèle,mgay@hotmail.fr,43,1947-08-03,129,7832.82
Pichon,Claude,cpichon@club-internet.fr,80,1955-04-02,95,10166.45
Chauvin,Marine,mchauvin1@ifrance.com,90,1979-05-20,92,5743.65
Poulain,André,apoulain@voila.fr,43,1950-01-26,97,6273.33
Fournier,Astrid,afournier2@voila.fr,91,1952-11-05,75,11126.86
Morel,Joséphine,jmorel@bouygtel.fr,60,2000-09-08,54,7074.34
Moulin,Alphonse,amoulin@tele2.fr,55,1968-04-22,124,3881.45
Sauvage,Martin,msauvage@noos.fr,18,1968-09-14,47,6221.71
Pons,Patricia,ppons@hotmail.fr,95,1993-12-04,76,3300.08
Lefevre,Adélaïde,alefevre@club-internet.fr,32,1946-04-23,107,13021.18
Reynaud,Pierre,preynaud@laposte.net,72,1970-06-14,53,1686.15
Costa,Patrick,pcosta@voila.fr,80,1978-04-09,72,4329.61
Joly,Emmanuel,ejoly@laposte.net,10,1964-09-11,24,538.27
Klein,Margot,mklein@live.com,82,2001-09-15,65,3200.85
Da Silva,Éric,eda silva@yahoo.fr,37,1998-12-26,28,3004.86
Delaunay,Margaret,mdelaunay2@gmail.com,22,1956-12-15,69,10460.62
Pasquier,Constance,cpasquier1@tiscali.fr,02,2001-01-01,53,4349.41
Paris,Alex,aparis@ifrance.com,50,1954-01-25,112,14928.22
Alves,Daniel,dalves@tiscali.fr,51,1975-09-09,127,17376.47
Gomez,Valentine,vgomez@tele2.fr,47,1975-08-30,34,4426.5
Grenier,Agnès,agrenier@hotmail.fr,62,1965-11-02,151,20910.42
Leger,Nicolas,nleger1@wanadoo.fr,37,1986-08-17,91,7573.19
Dias,Rémy,rdias@voila.fr,42,1994-11-29,100,13012.02
De Sousa,Claude,cde sousa@tiscali.fr,08,1943-07-28,143,12363.38
Vallee,Noémi,nvallee@bouygtel.fr,81,1962-10-10,133,9049.28
Roger,Aimé,aroger@wanadoo.fr,71,1995-09-16,66,745.24
Mahe,Sébastien,smahe@tele2.fr,54,1960-02-10,109,14728.4
Philippe,Stéphane,sphilippe1@live.com,44,2002-05-28,36,4976.36
Arnaud,Antoinette,aarnaud1@sfr.fr,19,1974-10-24,83,10474.79
Dupuis,Marguerite,mdupuis@tele2.fr,47,1984-09-22,16,393.01
Hubert,Élisabeth,ehubert@ifrance.com,43,1977-01-10,46,3107.02
Boulay,Josette,jboulay@laposte.net,21,1968-06-26,139,13851.76
Letellier,Renée,rletellier@gmail.com,53,1984-08-01,49,2617.1
Gay,Adélaïde,agay1@sfr.fr,24,1945-02-12,106,9820.68
Gilles,Louis,lgilles@live.com,74,1986-08-22,109,10738.17
Pereira,Guillaume,gpereira@orange.fr,27,1980-08-01,79,1375.64
Rolland,Guy,grolland@bouygtel.fr,79,2003-03-20,75,6953.82
Martel,Léon,lmartel@yahoo.fr,95,1991-08-25,150,2343.28
Francois,Nicole,nfrancois@ifrance.com,27,1996-07-09,62,497.15
Coste,Dorothée,dcoste@ifrance.com,81,1945-03-05,81,9266.31
Raynaud,Nicolas,nraynaud@tiscali.fr,15,1961-01-24,62,1740.17
Morel,Nathalie,nmorel@live.com,58,1941-04-30,102,1579.14
Salmon,Juliette,jsalmon@dbmail.com,47,1963-12-21,2,121.81
Lacroix,Alphonse,alacroix1@live.com,88,1952-07-18,25,3355.27
Dijoux,Margot,mdijoux@laposte.net,82,1990-05-29,131,13778.8
Cohen,Aurore,acohen1@voila.fr,01,1979-02-24,3,285.4
Marion,Mathilde,mmarion1@ifrance.com,19,1942-11-28,61,3461.19
Labbe,Cécile,clabbe@gmail.com,2B,1963-10-15,111,13249.66
Berger,Vincent,vberger@yahoo.fr,80,1984-11-03,47,283.18
Regnier,Capucine,cregnier2@hotmail.fr,2A,1967-03-28,62,2292.84
Remy,Corinne,cremy1@noos.fr,27,1972-09-04,18,235.46
Roux,Amélie,aroux3@bouygtel.fr,07,1958-01-15,26,1508.48
Rocher,Françoise,frocher@live.com,43,1947-11-25,88,11985.2
Launay,Gilles,glaunay@sfr.fr,18,1954-09-03,33,3430.95
Lefort,Théodore,tlefort@hotmail.fr,24,1959-08-31,82,9625.13
Arnaud,Émilie,earnaud1@hotmail.fr,87,1959-04-02,107,5359.52
Pichon,Odette,opichon@free.fr,972,1968-09-30,77,8448.4
Bourdon,Élisabeth,ebourdon@live.com,44,1984-10-08,50,3475.69
Evrard,Édith,eevrard1@live.com,70,1981-09-22,125,7660.93
Francois,Camille,cfrancois1@ifrance.com,18,1959-12-07,109,8707.15
Boutin,Pauline,pboutin@hotmail.fr,48,2004-11-22,116,5577.59
Mallet,Clémence,cmallet@gmail.com,79,1949-01-26,102,8648.94
Barthelemy,Théodore,tbarthelemy@free.fr,82,1980-03-01,140,11791.36
Vincent,Gilles,gvincent@ifrance.com,33,1972-04-15,19,153.91
Charles,Christiane,ccharles@gmail.com,22,1972-10-05,60,4682.59
Vallet,Émile,evallet@tiscali.fr,22,1975-07-26,102,13089.59
Blondel,Thierry,tblondel@tiscali.fr,48,1974-12-30,41,3212.7
Henry,Thierry,thenry@noos.fr,59,1994-03-28,112,3603.02
Moreno,Cécile,cmoreno@laposte.net,07,1979-11-17,20,2269.46
Vallee,Nicole,nvallee@tiscali.fr,21,1977-12-26,75,9391.69
Guillot,Alfred,aguillot1@voila.fr,35,1952-03-07,99,718.7
Begue,Bernard,bbegue@tiscali.fr,60,2001-07-24,69,5598.42
Charrier,Marcel,mcharrier2@yahoo.fr,62,1947-06-25,34,3068.05
Boulanger,Louis,lboulanger1@free.fr,61,1980-05-28,148,20838.67
Picard,Valentine,vpicard@orange.fr,86,1944-07-29,73,1982.4
Vallee,Gabrielle,gvallee@yahoo.fr,21,1957-08-12,119,16203.91
Carlier,Benjamin,bcarlier@laposte.net,972,1997-04-16,86,473.9
Remy,Colette,cremy@ifrance.com,85,1993-12-09,60,6347.71
Morel,Odette,omorel@gmail.com,01,1942-12-13,104,1520.72
Begue,Georges,gbegue@hotmail.fr,03,1990-02-26,132,14089.11
Jean,Lucas,ljean1@tele2.fr,70,1971-11-05,103,13920.82
Guyot,Vincent,vguyot1@voila.fr,77,1990-03-01,105,1899.01
Weber,Patrick,pweber@noos.fr,43,1961-01-25,74,350.22
Hoareau,Colette,choareau@tele2.fr,62,1982-09-05,82,9550.86
Chevallier,Christophe,cchevallier@bouygtel.fr,33,1979-11-18,37,1838.23
Adam,Jacqueline,jadam@voila.fr,14,1986-02-12,109,8833.2
Dupre,Corinne,cdupre1@live.com,01,1948-11-05,80,9007.8
Arnaud,Olivie,oarnaud@laposte.net,84,1944-05-30,50,4774.88
Lacroix,Jacques,jlacroix@free.fr,38,1941-10-20,16,2423.43
Sauvage,Christophe,csauvage@yahoo.fr,89,1948-03-22,27,3323.36
Coste,Jacqueline,jcoste1@live.com,03,2004-02-10,139,15999.95
Boyer,Pauline,pboyer1@yahoo.fr,78,1965-10-22,36,1094.24
Guillou,Amélie,aguillou1@dbmail.com,81,1998-09-25,15,1812.36
Maillot,Geneviève,gmaillot@laposte.net,30,1982-05-02,99,3624.98
Fernandes,Valentine,vfernandes@voila.fr,92,1975-02-10,92,4283.12
Da Costa,Martin,mda costa3@wanadoo.fr,94,1944-07-28,18,1745.42
Texier,Bertrand,btexier@orange.fr,95,1997-05-24,40,503.92
Gerard,Gabriel,ggerard@hotmail.fr,87,1978-06-13,37,4146.63
Antoine,Benoît,bantoine@gmail.com,30,1944-09-26,14,1549.28
Daniel,Brigitte,bdaniel@hotmail.fr,2B,1973-12-05,135,19990.17
Munoz,Monique,mmunoz@dbmail.com,47,2001-04-01,76,5628.81
Guillou,Joséphine,jguillou@hotmail.fr,15,1986-04-17,140,1102.05
Pruvost,Nathalie,npruvost@live.com,35,2002-12-06,27,3371.52
Bousquet,François,fbousquet@yahoo.fr,33,1964-11-02,96,1520.61
Denis,Margot,mdenis1@dbmail.com,66,1944-08-07,8,292.85
Aubry,Arnaude,aaubry@voila.fr,33,1983-08-21,84,602.91
Bonnin,Thierry,tbonnin@orange.fr,72,1962-08-01,112,3477.14
Gauthier,Nathalie,ngauthier1@sfr.fr,39,1971-03-05,108,7389.0
Maillet,Émile,emaillet@yahoo.fr,43,2005-03-19,13,807.69
Barbier,Richard,rbarbier@live.com,976,1944-09-16,129,571.42
Faure,Cécile,cfaure@noos.fr,34,1992-09-09,82,5973.87
Pelletier,Marthe,mpelletier1@bouygtel.fr,75,1951-06-18,18,2267.03
Dufour,Nath,ndufour@yahoo.fr,25,2001-10-15,129,5562.64
Buisson,Amélie,abuisson1@tiscali.fr,82,1981-01-22,127,7599.68
Rocher,Frédéric,frocher@ifrance.com,11,1974-12-30,141,20397.47
Renaud,Nicolas,nrenaud@live.com,16,1948-05-13,87,7105.64
Lecomte,Suzanne,slecomte@bouygtel.fr,2A,1988-02-12,46,5573.65
Boyer,Bernadette,bboyer@voila.fr,974,1967-02-19,115,6702.53
Gautier,Richard,rgautier@dbmail.com,12,1948-07-03,77,5078.84
Tessier,Suzanne,stessier@hotmail.fr,33,1970-01-02,31,4620.25
Techer,Adrienne,atecher1@voila.fr,71,1942-12-09,146,20408.45
Marion,Aimé,amarion2@club-internet.fr,92,1976-07-15,66,4170.81
Colas,Monique,mcolas@club-internet.fr,91,1946-01-24,37,5166.5
Georges,Frédéric,fgeorges@tele2.fr,972,1946-05-12,18,1130.22
Paris,Adélaïde,aparis@dbmail.com,36,1968-05-28,27,2080.08
Lemoine,Suzanne,slemoine@free.fr,67,1944-08-07,107,6405.59
Clement,Augustin,aclement@tele2.fr,976,1974-10-07,78,6579.13
Julien,Alain,ajulien@gmail.com,85,1959-06-19,93,3348.48
Samson,Christine,csamson@yahoo.fr,48,1940-07-14,31,3804.16
Martin,Brigitte,bmartin@hotmail.fr,57,1952-08-28,109,7962.93
Lefevre,Lorraine,llefevre@noos.fr,40,1995-12-26,143,20674.09
Chauveau,Matthieu,mchauveau1@bouygtel.fr,24,1973-10-07,22,739.55
Lacroix,Hugues,hlacroix@hotmail.fr,04,1948-03-21,95,5463.63
Rey,Théophile,trey@bouygtel.fr,53,1943-09-23,37,3485.39
Chevalier,Alex,achevalier@noos.fr,36,1978-01-04,51,3372.49
Menard,Christelle,cmenard1@dbmail.com,88,1950-09-19,102,11494.51
Brunet,Olivier,obrunet@ifrance.com,28,1951-05-08,70,1789.72
Noel,Suzanne,snoel1@wanadoo.fr,07,1943-12-26,50,3500.86
Munoz,Mathilde,mmunoz@laposte.net,88,1982-12-28,135,4130.88
Valentin,Pénélope,pvalentin@orange.fr,31,1985-08-06,8,1100.65
Paul,Frédéric,fpaul@sfr.fr,01,1941-08-01,90,12205.57
Dupont,Laure,ldupont@live.com,12,2000-01-05,48,4689.56
Bousquet,Céline,cbousquet@wanadoo.fr,2A,2003-08-02,101,7314.75
Noel,Clémence,cnoel@bouygtel.fr,85,1959-01-25,126,9951.33
Pichon,Valentine,vpichon@wanadoo.fr,44,1999-09-02,75,2789.69
Baudry,Marthe,mbaudry@orange.fr,74,1950-02-22,43,1932.38
Ledoux,Margaud,mledoux1@bouygtel.fr,13,1977-02-15,30,126.52
Pelletier,Édouard,epelletier2@free.fr,78,1987-12-05,78,1946.0
Dijoux,Timothée,tdijoux@tele2.fr,52,1953-09-29,16,314.32
Gallet,Aurélie,agallet@voila.fr,02,1971-05-03,80,3665.22
